id	label	url	description
3880	לשלבי		
3881	לשלומות		
3882	לשלוש		
3883	לשלושה		
3884	לשלושת		
3885	לשמן		
3886	לשמש		
3887	לשני		
3888	לשנימצבים		
3889	לשנת		
3890	לשעת		
3891	לשפה		
3892	לשפוך		
3893	לשפר		
3894	לשצ		
3895	לשקיפות		
3896	לשקף		
3897	לתאר		
3898	לתהליך		
3899	לתהליכי		
3900	לתהליכים		
3901	לתוכניות		
3902	לתוצאות		
3903	לתחום		
3904	לתחומי		
3905	לתחומים		
3906	לתחושת		
3907	לתיאטרון		
3908	לתיוג		
3909	לתכנון		
3910	לתכנית		
3911	לתכנן		
3912	לתלמידי		
3913	לתלמידיהם		
3914	לתמוך		
3915	לתמיכה		
3916	לתנאי		
3917	לתעודת		
3918	לתעסוקה		
3919	לתפיסת		
3920	לתפקודי		
3921	לתפקיד		
3922	לתפקידים		
3923	לתקופה		
3924	לתקופתנו		
3925	לתרגום		
3926	לתרגם		
3927	לתרום		
3928	לתרומתם		
3929	לתת		
3930	מאוכלוסיות		
3931	מאומצת		
3932	מאוניברסיטאות		
3933	מאוניברסיטת		
3934	מאופיינת		
3935	מאור		
3936	מאורים		
3937	מאחרים		
3938	מאידך		
3939	מאיה		
3940	מאיומטרת		
3941	מאיי		
3942	מאיר		
3943	מאירועי		
3944	מאנגלית		
3945	מאפייני		
3946	מאפיינים		
3947	מאפשרים		
3948	מארגנות		
3949	מארח		
3950	מארחים		
3951	מאת		
3952	מאתגרת		
3953	מבוגרים		
3954	מבודד		
3955	מבוסס		
3956	מבוססות		
3957	מבוססי		
3958	מבוססים		
3959	מבוססת		
3960	מבורך		
3961	מבורךהמחקר		
3962	מבחינה		
3963	מבחינות		
3964	מבחינת		
3965	מבחן		
3966	מבחנים		
3967	מבט		
3968	מבטו		
3969	מבטים		
3970	מבי		
3971	מביא		
3972	מבין		
3973	מביתם		
3974	מבנה		
3975	מבני		
3976	מבנים		
3977	מבעד		
3978	מבעלי		
3979	מבקש		
3980	מבקשים		
3981	מבקשת		
3982	מבתי		
3983	מבתיהם		
3984	מבתים		
3985	מגבלה		
3986	מגדילים		
3987	מגוון		
3988	מגוונות		
3989	מגוונים		
3990	מגורים		
3991	מגיבת		
3992	מגיע		
3993	מגיפת		
3994	מגמות		
3995	מגפת		
3996	מדגים		
3997	מדגישים		
3998	מדגם		
3999	מדגמים		
4000	מדדי		
4001	מדדים		
4002	מדובר		
4003	מדווחים		
4004	מדווחת		
4005	מדורגים		
4006	מדידה		
4007	מדידים		
4008	מדידת		
4009	מדיה		
4010	מדינה		
4011	מדינוך		
4012	מדינות		
4013	מדיניות		
4014	מדינת		
4015	מדעי		
4016	מדענים		
4017	מדרג		
4018	מדרום		
4019	מדריך		
4020	מדריכים		
4021	מהא		
4022	מהאסופה		
4023	מהאסטרטגיות		
4024	מהארץ		
4025	מהאתגרים		
4026	מהבית		
4027	מהגישות		
4028	מההיבט		
4029	מהו		
4030	מהותי		
4031	מהזווית		
4032	מהחברה		
4033	מהחינוך		
4034	מהחשיבה		
4035	מהטענות		
4036	מהי		
4037	מהיחידות		
4038	מהימנות		
4039	מהירה		
4040	מהלומדים		
4041	מהלימוד		
4042	מהלמידה		
4043	מהמגזר		
4044	מהמחקר		
4045	מהמיומנויות		
4046	מהממצאים		
4047	מהמשתנים		
4048	מהנמוכה		
4049	מהנעשה		
4050	מהעולם		
4051	מהצפון		
4052	מהרכיבים		
4053	מהשדה		
4054	מהתנהלותן		
4055	מו		
4056	מואפק		
4057	מובהקת		
4058	מובילי		
4059	מובילים		
4060	מובנית		
4061	מוגבלות		
4062	מוגבר		
4063	מוגן		
4064	מוגש		
4065	מודדים		
4066	מודלים		
4067	מודעות		
4068	מודעת		
4069	מודרניות		
4070	מודרניים		
4071	מוזיאונים		
4072	מוזיקה		
4073	מוזיקלי		
4074	מוזכרים		
4075	מוחלשים		
4076	מוחמד		
4077	מוטיבציה		
4078	מוטיבציוני		
4079	מוטיבציוניות		
4080	מוכנות		
4081	מוכר		
4082	מוכרים		
4083	מומחה		
4084	מומחי		
4085	מומחים		
4086	מומלצות		
4087	מונא		
4088	מונגשת		
4089	מונח		
4090	מוסברים		
4091	מוסד		
4092	מוסדות		
4093	מועט		
4094	מופיעה		
4095	מופת		
4096	מוצגות		
4097	מוצגים		
4098	מוצגת		
4099	מוצהרת		
4100	מוצלח		
4101	מוצנק		
4102	מוקדי		
4103	מוקדש		
4104	מוקדשת		
4105	מור		
4106	מורה		
4107	מורות		
4108	מורי		
4109	מוריה		
4110	מורים		
4111	מורכב		
4112	מורכבות		
4113	מורכבים		
4114	מורכבת		
4115	מושגי		
4116	מושגים		
4117	מושכל		
4118	מושכלות		
4119	מושכלת		
4120	מושפעת		
4121	מותאם		
4122	מותאמות		
4123	מותאמת		
4124	מזווית		
4125	מזמין		
4126	מזמינים		
4127	מזמנים		
4128	מזמנם		
4129	מזעור		
4130	מזר		
4131	מזרמי		
4132	מחאג		
4133	מחד		
4134	מחדש		
4135	מחוברות		
4136	מחודשת		
4137	מחוז		
4138	מחוזות		
4139	מחויבות		
4140	מחויבת		
4141	מחול		
4142	מחולק		
4143	מחולקים		
4144	מחושב		
4145	מחייבת		
4146	מחייהם		
4147	מחלות		
4148	מחלקים		
4149	מחמש		
4150	מחנכים		
4151	מחקרי		
4152	מחקריות		
4153	מחקריים		
4154	מחקרית		
4155	מטא		
4156	מטה		
4157	מטיבי		
4158	מטלת		
4159	מטעם		
4160	מטפלות		
4161	מטרה		
4162	מטרות		
4163	מטרותיהם		
4164	מטרת		
4165	מטרתה		
4166	מטרתו		
4167	מטרתנו		
4168	מי		
4169	מיד		
4170	מידה		
4171	מידי		
4172	מידית		
4173	מידעון		
4174	מידת		
4175	מיהם		
4176	מיוחד		
4177	מיוחדות		
4178	מיוחדים		
4179	מיוחדת		
4180	מיומנויות		
4181	מיומנות		
4182	מיועד		
4183	מיושמות		
4184	מיזם		
4185	מיטבי		
4186	מיטביות		
4187	מיטבית		
4188	מיטיב		
4189	מיטיבה		
4190	מייזלס		
4191	מייקל		
4192	מיישמים		
4193	מיכאליהמחקר		
4194	מיכל		
4195	מיכלוביץ		
4196	מילא		
4197	מיליון		
4198	מילים		
4199	מימדית		
4200	מינסקרהמחקר		
4201	מיעוט		
4202	מיפוי		
4203	מיצוי		
4204	מיקוד		
4205	מיקרופונים		
4206	מירב		
4207	מירי		
4208	מיתון		
4209	מכאן		
4210	מכיל		
4211	מכינים		
4212	מכלול		
4213	מכללות		
4214	מכמה		
4215	מכריהם		
4216	מכשול		
4217	מלאה		
4218	מלאכותית		
4219	מלוא		
4220	מלון		
4221	מלחמה		
4222	מלחמת		
4223	מליחי		
4224	מלין		
4225	מליןבמחקר		
4226	מלכה		
4227	מלכיסקירת		
4228	מלל		
4229	מלמד		
4230	מלמדת		
4231	ממגוון		
4232	ממגזר		
4233	ממדי		
4234	ממדים		
4235	ממדינה		
4236	ממומשת		
4237	ממוסד		
4238	ממוצע		
4239	ממוקד		
4240	ממושך		
4241	ממושכת		
4242	ממחקר		
4243	ממחקרים		
4244	ממטה		
4245	ממיצב		
4246	ממכלול		
4247	ממלאים		
4248	ממלכתי		
4249	ממלכתיים		
4250	ממספר		
4251	ממערכת		
4252	ממצא		
4253	ממצבי		
4254	ממקורות		
4255	ממש		
4256	ממשבר		
4257	ממשית		
4258	מן		
4259	מנבאים		
4260	מנגנון		
4261	מנגנונים		
4262	מנהיגות		
4263	מנהלי		
4264	מנהלים		
4265	מנוכר		
4266	מנור		
4267	מנחה		
4268	מנחים		
4269	מנחם		
4270	מנטליזציה		
4271	מניעה		
4272	מניעת		
4273	מנכ		
4274	מנסח		
4275	מנקודת		
4276	מנתוני		
4277	מנתח		
4278	מסגרות		
4279	מסגרת		
4280	מסדר		
4281	מסדרת		
4282	מסוג		
4283	מסוגים		
4284	מסוגלות		
4285	מסוגלותם		
4286	מסוגלים		
4287	מסוים		
4288	מסוימות		
4289	מסוימים		
4290	מסוימת		
4291	מסורתיות		
4292	מסורתית		
4293	מסיבות		
4294	מסיביים		
4295	מסייעים		
4296	מסכם		
4297	מסכנים		
4298	מסלולי		
4299	מסלטון		
4300	מסמכים		
4301	מספק		
4302	מספקת		
4303	מסקירות		
4304	מסקנות		
4305	מסרי		
4306	מסתמך		
4307	מעבדה		
4308	מעבודת		
4309	מעבר		
4310	מעגלים		
4311	מעולם		
4312	מעוצבת		
4313	מעורב		
4314	מעורבות		
4315	מעין		
4316	מעלה		
4317	מעמד		
4318	מעמיק		
4319	מעמיקה		
4320	מענה		
4321	מענים		
4322	מעצב		
4323	מעצבי		
4324	מעצבת		
4325	מעקב		
4326	מערבת		
4327	מערך		
4328	מערכות		
4329	מערכת		
4330	מערכתיים		
4331	מעשי		
4332	מעשיות		
4333	מעשית		
4334	מפגש		
4335	מפגשים		
4336	מפונה		
4337	מפונים		
4338	מפורט		
4339	מפורטות		
4340	מפורשת		
4341	מפותחים		
4342	מפנים		
4343	מפעילותה		
4344	מפרחי		
4345	מפתח		
4346	מצאנו		
4347	מצב		
4348	מצבי		
4349	מצביע		
4350	מצביעים		
4351	מצבם		
4352	מצד		
4353	מצוינות		
4354	מצוקה		
4355	מצוקות		
4356	מצורפת		
4357	מציאות		
4358	מציב		
4359	מציבה		
4360	מציבות		
4361	מציבעות		
4362	מציג		
4363	מציגה		
4364	מציגות		
4365	מציגים		
4366	מציינים		
4367	מציע		
4368	מציעה		
4369	מציעים		
4370	מצליח		
4371	מצליחים		
4372	מצפים		
4373	מצרכים		
4374	מקבילות		
4375	מקבילים		
4376	מקבלי		
4377	מקדים		
4378	מקדימה		
4379	מקדם		
4380	מקדמות		
4381	מקדמת		
4382	מקובל		
4383	מקוון		
4384	מקוונות		
4385	מקוונים		
4386	מקוונת		
4387	מקום		
4388	מקומיים		
4389	מקורות		
4390	מקיים		
4391	מקיימים		
4392	מקיף		
4393	מקיפה		
4394	מקצוע		
4395	מקצועי		
4396	מקצועיות		
4397	מקצועיים		
4398	מקצועית		
4399	מקרי		
4400	מקרים		
4401	מר		
4402	מראים		
4403	מראש		
4404	מראשיתה		
4405	מרב		
4406	מרגליתהסקירה		
4407	מרובה		
4408	מרוכזים		
4409	מרחב		
4410	מרחבי		
4411	מרחוק		
4412	מרחיבה		
4413	מריאלה		
4414	מרים		
4415	מרכזי		
4416	מרכזיות		
4417	מרכזיים		
4418	מרכזים		
4419	מרכיב		
4420	מרכיבה		
4421	מרכיבי		
4422	מרכיביהן		
4423	מרכיביו		
4424	מרכיבים		
4425	מרמת		
4426	מרץ		
4427	מרצ		
4428	מרקוס		
4429	מרקע		
4430	משאבי		
4431	משאבים		
4432	משאלון		
4433	משברים		
4434	משה		
4435	משוב		
4436	משווה		
4437	משווים		
4438	משולב		
4439	משולבת		
4440	משולם		
4441	משותף		
4442	משותפים		
4443	משותפת		
4444	משחוק		
4445	משיגים		
4446	משימוש		
4447	משיעל		
4448	משלבי		
4449	משלוש		
4450	משלימה		
4451	משמעויות		
4452	משמעויותיו		
4453	משמעות		
4454	משמעותי		
4455	משמעותיות		
4456	משמעותיים		
4457	משמעותית		
4458	משמש		
4459	משנות		
4460	משנית		
4461	משפחה		
4462	משפחותיהם		
4463	משפחתית		
4464	משפיע		
4465	משפיעה		
4466	משפיעות		
4467	משפיעים		
4468	משקף		
4469	משתלבת		
4470	משתמשות		
4471	משתמשים		
4472	משתמשת		
4473	משתנה		
4474	משתני		
4475	משתנים		
4476	משתף		
4477	משתתפות		
4478	משתתפי		
4479	מתאים		
4480	מתאפיינים		
4481	מתאר		
4482	מתבגרים		
4483	מתבססת		
4484	מתבצעת		
4485	מתהליכי		
4486	מתוגמלים		
4487	מתודולוגיות		
4488	מתווה		
4489	מתווי		
4490	מתווך		
4491	מתווכת		
4492	מתוכם		
4493	מתונה		
4494	מתועד		
4495	מתוקף		
4496	מתורגמים		
4497	מתחילים		
4498	מתחלקת		
4499	מתחם		
4500	מתייחס		
4501	מתייחסות		
4502	מתייחסת		
4503	מתכנן		
4504	מתמודדות		
4505	מתמודדת		
4506	מתמטיים		
4507	מתמטיקה		
4508	מתמיד		
4509	מתמקד		
4510	מתמקדים		
4511	מתמקדת		
4512	מתמשך		
4513	מתמשכים		
4514	מתמשכת		
4515	מתן		
4516	מתנהל		
4517	מתעצבים		
4518	מתפקידם		
4519	מתצפיות		
4520	מתקדמים		
4521	מתקיימים		
4522	מתקפת		
4523	מתקציב		
4524	מתקשים		
4525	נאותה		
4526	נאמדה		
4527	נאספו		
4528	נאצלו		
4529	נבדקה		
4530	נבדקו		
4531	נבדקים		
4532	נבון		
4533	נבחן		
4534	נבחנה		
4535	נבחנו		
4536	נבחנות		
4537	נבחנים		
4538	נבחרו		
4539	נבחרות		
4540	נבחרים		
4541	נבנו		
4542	נגה		
4543	נגינה		
4544	נגיף		
4545	נגישות		
4546	נדגיש		
4547	נדון		
4548	נדות		
4549	נדחית		
4550	נדירות		
4551	נדמה		
4552	נדרש		
4553	נדרשה		
4554	נדרשות		
4555	נדרשים		
4556	נה		
4557	נהלים		
4558	נוביס		
4559	נוגה		
4560	נוגעת		
4561	נוי		
4562	נוימןהדוח		
4563	נוירולוגיות		
4564	נוכח		
4565	נוכחות		
4566	נוסבאום		
4567	נוספת		
4568	נועד		
4569	נועדה		
4570	נועה		
4571	נועם		
4572	נוער		
4573	נוצר		
4574	נוצרים		
4575	נורבגיה		
4576	נורית		
4577	נורמות		
4578	נושא		
4579	נושאים		
4580	נזנח		
4581	נזקקו		
4582	נחווה		
4583	נחווית		
4584	נחום		
4585	נחקרה		
4586	נחקרו		
4587	נחשפו		
4588	נטוע		
4589	נטייה		
4590	נטלי		
4591	נטע		
4592	ניבה		
4593	ניהול		
4594	ניהוליות		
4595	ניהולית		
4596	ניו		
4597	ניידים		
4598	ניידת		
4599	נייר		
4600	ניכר		
4601	ניכרים		
4602	נילי		
4603	ניסה		
4604	ניסויים		
4605	ניסיון		
4606	ניסן		
4607	ניסןאיך		
4608	ניסןמסמך		
4609	ניצן		
4610	ניק		
4611	ניר		
4612	נירית		
4613	נירמטרת		
4614	ניתוחי		
4615	ניתוחים		
4616	ניתנו		
4617	נכון		
4618	נכונות		
4619	נכללת		
4620	נכתב		
4621	נלמדים		
4622	נמדדו		
4623	נמצאות		
4624	נמשיך		
4625	נסייג		
4626	נספר		
4627	נסקור		
4628	נסקר		
4629	נסקרות		
4630	נעזרים		
4631	נעים		
4632	נעם		
4633	נעמה		
4634	נעמוד		
4635	נעמי		
4636	נענשים		
4637	נערים		
4638	נערך		
4639	נערכה		
4640	נערכו		
4641	נפגעו		
4642	נפגעים		
4643	נפגשים		
4644	נפוצה		
4645	נפרדת		
4646	נפשי		
4647	נפשיות		
4648	נפשיים		
4649	נפשית		
4650	נפתח		
4651	נציג		
4652	נציגי		
4653	נציגים		
4654	נציין		
4655	נקבע		
4656	נקודות		
4657	נקודת		
4658	נקטו		
4659	נראה		
4660	נרחיב		
4661	נשאלו		
4662	נשירה		
4663	נשמע		
4664	נשענת		
4665	נתנו		
4666	נתפס		
4667	נתפסה		
4668	נתפסו		
4669	סאולהמחקר		
4670	סאיג		
4671	סאנע		
4672	סבג		
4673	סבגהמסמך		
4674	סבגמדריך		
4675	סבגמסמך		
4676	סבו		
4677	סביבה		
4678	סביבות		
4679	סביבת		
4680	סבילות		
4681	סביראוריינות		
4682	סבן		
4683	סגירת		
4684	סגירתם		
4685	סגל		
4686	סגלהמחקר		
4687	סגר		
4688	סגרי		
4689	סדנאות		
4690	סדנה		
4691	סדרי		
4692	סובייקטיבית		
4693	סוג		
4694	סוגי		
4695	סוגיה		
4696	סוגיות		
4697	סוגיית		
4698	סוגים		
4699	סולומון		
4700	סוללת		
4701	סומטיזציה		
4702	סוף		
4703	סופי		
4704	סופר		
4705	סופרבסקירה		
4706	סוציו		
4707	סוציואקונומי		
4708	סוקר		
4709	סטרןמטרת		
4710	סטרס		
4711	סיגל		
4712	סידי		
4713	סידני		
4714	סיום		
4715	סיומה		
4716	סיידל		
4717	סיכון		
4718	סיכונים		
4719	סימה		
4720	סימולציות		
4721	סימון		
4722	סימס		
4723	סימפטומים		
4724	סינגפור		
4725	סינגרמחקר		
4726	סינכרוני		
4727	סינכרונית		
4728	סיפור		
4729	סלים		
4730	סלע		
4731	סלעהמחקר		
4732	סלעהמסמך		
4733	סלעמחקר		
4734	סלעמטרת		
4735	סלעמסמך		
4736	סלקובסקי		
4737	סלקמון		
4738	סמדר		
4739	סמך		
4740	סמלים		
4741	סעד		
4742	סעיף		
4743	ספונטני		
4744	ספציפי		
4745	ספציפיות		
4746	ספציפיים		
4747	ספציפית		
4748	ספקטור		
4749	ספר		
4750	ספרד		
4751	ספרות		
4752	ספרותי		
4753	ספרי		
4754	ספריות		
4755	ספרית		
4756	ספרם		
4757	סקירות		
4758	סקירת		
4759	סקירתם		
4760	סקר		
4761	סראב		
4762	סרטונים		
4763	סרטים		
4764	סרטן		
4765	עבודות		
4766	עבודת		
4767	עבודתה		
4768	עבודתו		
4769	עבודתם		
4770	עבודתן		
4771	עבורם		
4772	עביר		
4773	עבר		
4774	עברו		
4775	עברי		
4776	עברית		
4777	עדו		
4778	עדויות		
4779	עדוימטרתו		
4780	עדי		
4781	עדיין		
4782	עדיני		
4783	עדכון		
4784	עדכני		
4785	עדכניות		
4786	עדכניים		
4787	עדכנית		
4788	עדנה		
4789	עוגן		
4790	עודד		
4791	עודי		
4792	עולה		
4793	עוליאל		
4794	עולים		
4795	עולם		
4796	עולמנו		
4797	עומד		
4798	עומק		
4799	עוסק		
4800	עוסקת		
4801	עוקב		
4802	עזה		
4803	עזר		
4804	עזרת		
4805	עידו		
4806	עידוד		
4807	עידית		
4808	עיכוב		
4809	עינת		
4810	עיסוק		
4811	עיסוקם		
4812	עיצבו		
4813	עיצוב		
4814	עיצובי		
4815	עיקרי		
4816	עיקריות		
4817	עכשווי		
4818	עכשוויות		
4819	עכשווית		
4820	עלולה		
4821	עלולים		
4822	עליזה		
4823	עלייה		
4824	עלית		
4825	עמ		
4826	עמדות		
4827	עמדותיהם		
4828	עמדותיו		
4829	עמה		
4830	עמידות		
4831	עמיר		
4832	עמיתים		
4833	עמרם		
4834	עמרםאוגדן		
4835	ענבל		
4836	ענבללסביבה		
4837	ענבר		
4838	ענבראחת		
4839	ענברהדוח		
4840	עניין		
4841	ענין		
4842	ענן		
4843	ענת		
4844	עסבה		
4845	עפרה		
4846	עצמאי		
4847	עצמאית		
4848	עצמי		
4849	עצמיים		
4850	עצמית		
4851	עקבי		
4852	עקירות		
4853	עקרונות		
4854	עקרוניים		
4855	ערבי		
4856	ערבים		
4857	ערבית		
4858	ערוצי		
4859	ערוצים		
4860	ערכי		
4861	ערכיים		
4862	ערכים		
4863	ערכנו		
4864	ערמון		
4865	ערן		
4866	עשו		
4867	עשוי		
4868	עשויות		
4869	עשויים		
4870	עשור		
4871	עשיר		
4872	עשירון		
4873	עשירונים		
4874	עשר		
4875	עשרה		
4876	עשרת		
4877	עשת		
4878	עשתמטרת		
4879	עתידיים		
4880	עתירת		
4881	פגיעה		
4882	פגיעות		
4883	פדגוגי		
4884	פדגוגיה		
4885	פדגוגיות		
4886	פדגוגיים		
4887	פדגוגית		
4888	פוגל		
4889	פוחתת		
4890	פוטנציאל		
4891	פויכטונגרהמסמך		
4892	פויר		
4893	פוליטי		
4894	פוליטית		
4895	פולין		
4896	פונו		
4897	פוסרינו		
4898	פועל		
4899	פועלים		
4900	פועלת		
4901	פוקוש		
4902	פורה		
4903	פורום		
4904	פורטס		
4905	פוריות		
4906	פוריסלמסמך		
4907	פורמאליות		
4908	פורמלי		
4909	פורמליות		
4910	פורמלית		
4911	פורס		
4912	פורפ		
4913	פורקוש		
4914	פורש		
4915	פורת		
4916	פותח		
4917	פותחה		
4918	פותחו		
4919	פידה		
4920	פיז		
4921	פיזיות		
4922	פיזיקה		
4923	פיזית		
4924	פילוס		
4925	פינוי		
4926	פינלנד		
4927	פיננסי		
4928	פינסון		
4929	פיסי		
4930	פירוט		
4931	פיש		
4932	פיתוח		
4933	פלטפורמה		
4934	פלטפורמת		
4935	פלמן		
4936	פנאי		
4937	פני		
4938	פניגר		
4939	פנים		
4940	פנימי		
4941	פנימיים		
4942	פנימית		
4943	פסח		
4944	פסט		
4945	פסטמחקרים		
4946	פסיכולוגי		
4947	פסיכולוגיים		
4948	פסיכולוגית		
4949	פסיכוסומטיים		
4950	פסיכופתולוגיה		
4951	פסקל		
4952	פעוטות		
4953	פעולה		
4954	פעולות		
4955	פעולותיו		
4956	פעולת		
4957	פעיל		
4958	פעילויות		
4959	פעילותה		
4960	פעילותינו		
4961	פעל		
4962	פעמי		
4963	פערים		
4964	פציעות		
4965	פרובינציית		
4966	פרוגרסיבית		
4967	פרונטלית		
4968	פרופ		
4969	פרופיל		
4970	פרוץ		
4971	פרוש		
4972	פרזנטציה		
4973	פרחי		
4974	פרטנית		
4975	פריאורהבנת		
4976	פריאנטה		
4977	פרידלנדר		
4978	פריי		
4979	פרימור		
4980	פריסמסמך		
4981	פריפריאליות		
4982	פרלשטייןבדוח		
4983	פרנצסמחקר		
4984	פרסה		
4985	פרקטיקות		
4986	פרקים		
4987	פרקשהטקסט		
4988	פרשנית		
4989	פשוטים		
4990	פתרון		
4991	צבי		
4992	צבירן		
4993	צבירןבישראל		
4994	צבירןבסקירת		
4995	צבירןהמסמך		
4996	צבירןהסקירה		
4997	צבירןלשכת		
4998	צברי		
4999	צוותי		
5000	צוותים		
5001	צומצמו		
5002	צור		
5003	צורך		
5004	צורכי		
5005	צורמטרת		
5006	ציבולסקי		
5007	ציבור		
5008	ציבורי		
5009	ציבוריים		
5010	ציון		
5011	ציוןבמחקר		
5012	ציונה		
5013	ציוני		
5014	צמחהסקירה		
5015	צמחו		
5016	צמצום		
5017	צעיר		
5018	צעירים		
5019	צפויה		
5020	צפויים		
5021	צפון		
5022	צפופי		
5023	צפריר		
5024	צריך		
5025	צריכה		
5026	צריכים		
5027	צריכת		
5028	צרכי		
5029	צרכים		
5030	צרפת		
5031	צרפתי		
5032	קאיםמטרות		
5033	קבובסקיסקירה		
5034	קבוע		
5035	קבוצה		
5036	קבוצת		
5037	קבוצתיות		
5038	קבוצתית		
5039	קבלה		
5040	קבלת		
5041	קדח		
5042	קדימה		
5043	קהילות		
5044	קהילתי		
5045	קהילתיים		
5046	קהילתית		
5047	קהל		
5048	קובטי		
5049	קובעי		
5050	קוברסקי		
5051	קוגנטיבית		
5052	קוגניטיביות		
5053	קוגניטיביים		
5054	קוגניטיבית		
5055	קודמות		
5056	קודמים		
5057	קוהרנטיות		
5058	קווי		
5059	קווים		
5060	קול		
5061	קולו		
5062	קולושי		
5063	קוליקנט		
5064	קונספטואליות		
5065	קונספטואלית		
5066	קונפליקט		
5067	קונקרטיות		
5068	קופלמן		
5069	קופרמינץבמסמך		
5070	קוראים		
5071	קורונה		
5072	קוריקולרית		
5073	קורס		
5074	קטגוריות		
5075	קטינים		
5076	קטלוג		
5077	קטנות		
5078	קטקו		
5079	קידום		
5080	קידומן		
5081	קידרהסקירה		
5082	קידרוןסקירה		
5083	קייזר		
5084	קיימא		
5085	קיימה		
5086	קיץ		
5087	קיריל		
5088	קישורים		
5089	קלוסקה		
5090	קליטה		
5091	קליין		
5092	קלייניקוב		
5093	קליפורניה		
5094	קליקמחקר		
5095	קנדה		
5096	קנזס		
5097	קסנר		
5098	קפלן		
5099	קפלןהסקירה		
5100	קפלןסקירה		
5101	קפלןעבודה		
5102	קפסולות		
5103	קצביץ		
5104	קצוטי		
5105	קצוטיהמחקר		
5106	קציר		
5107	קצר		
5108	קצרה		
5109	קרו		
5110	קרוליינה		
5111	קרולינה		
5112	קרי		
5113	קריאה		
5114	קריסטה		
5115	קרמרסקי		
5116	קרן		
5117	קרשטייןמסמך		
5118	קשב		
5119	קשביות		
5120	קשורה		
5121	קשורות		
5122	קשורים		
5123	קשיי		
5124	קשיים		
5125	קשרים		
5126	קשת		
5127	ראה		
5128	ראוי		
5129	ראויים		
5130	ראיונות		
5131	ראיות		
5132	ראיותף		
5133	ראמנה		
5134	ראשון		
5135	ראשונה		
5136	ראשוני		
5137	ראשונית		
5138	ראשיים		
5139	ראשית		
5140	רבה		
5141	רבי		
5142	רביב		
5143	רביד		
5144	רביןמטרות		
5145	רביסקירה		
5146	רביעה		
5147	רביעהמטרת		
5148	רבקה		
5149	רג		
5150	רגבבתקופת		
5151	רגילות		
5152	רגישים		
5153	רגע		
5154	רגרסיה		
5155	רגש		
5156	רגשות		
5157	רגשי		
5158	רגשיות		
5159	רגשיים		
5160	רגשית		
5161	רדיקלית		
5162	רואשדהמחקר		
5163	רובא		
5164	רובין		
5165	רוה		
5166	רווה		
5167	רווחה		
5168	רווחים		
5169	רווחתם		
5170	רוזנברג		
5171	רוטינת		
5172	רוטמןמסמך		
5173	רוית		
5174	רומי		
5175	רון		
5176	רוני		
5177	רונית		
5178	רועמים		
5179	רוצים		
5180	רות		
5181	רותי		
5182	רותם		
5183	רז		
5184	רזונובהוראה		
5185	רזי		
5186	רחב		
5187	רחבה		
5188	רחבים		
5189	רחל		
5190	רחמיאלמבחנים		
5191	רחמיאן		
5192	ריבי		
5193	רים		
5194	רימאא		
5195	רינות		
5196	ריקי		
5197	רכב		
5198	רכזי		
5199	רכיביים		
5200	רכיבית		
5201	רכים		
5202	רכישת		
5203	רלוונטי		
5204	רלוונטיות		
5205	רלוונטיים		
5206	רלוונטית		
5207	רמות		
5208	רמי		
5209	רמיאל		
5210	רמיאלדו		
5211	רמיאלסקירת		
5212	רמת		
5213	רן		
5214	רעות		
5215	רעיונות		
5216	רפאלהמחקר		
5217	רפואיות		
5218	רפורמות		
5219	רפורמת		
5220	רפלקטיבית		
5221	רפפורט		
5222	רצון		
5223	רציונל		
5224	רצף		
5225	רקח		
5226	רקחהמחקר		
5227	רקחמטרת		
5228	רקי		
5229	רקע		
5230	רשויות		
5231	רשות		
5232	רשימה		
5233	רשמי		
5234	רשמיים		
5235	רשת		
5236	שאול		
5237	שאוללמחקר		
5238	שאותו		
5239	שאותרו		
5240	שאין		
5241	שאינו		
5242	שאינן		
5243	שאיפה		
5244	שאלה		
5245	שאלו		
5246	שאלונים		
5247	שאלת		
5248	שאנו		
5249	שאשא		
5250	שאת		
5251	שבאים		
5252	שבאמצעותם		
5253	שבארה		
5254	שבארצות		
5255	שבגיל		
5256	שבדרון		
5257	שבועיים		
5258	שבוצעו		
5259	שבחינת		
5260	שבחן		
5261	שבחנו		
5262	שבין		
5263	שביעות		
5264	שבמהותם		
5265	שבע		
5266	שבעה		
5267	שבקבוצת		
5268	שבשגרה		
5269	שבתהליכים		
5270	שבתוכם		
5271	שגוי		
5272	שגורמת		
5273	שגיאמה		
5274	שגיב		
5275	שגיבבעת		
5276	שגילם		
5277	שגרה		
5278	שדה		
5279	שדות		
5280	שהאפקטיביות		
5281	שהוא		
5282	שהוביל		
5283	שהועברו		
5284	שהוצעו		
5285	שהוקמו		
5286	שהוריהם		
5287	שהחזרה		
5288	שהישגיהן		
5289	שהמחקר		
5290	שהן		
5291	שהנחו		
5292	שהנחתה		
5293	שהניבו		
5294	שהספרות		
5295	שהעתיד		
5296	שהפיקו		
5297	שהציבו		
5298	שהרפורמות		
5299	שהשפיעו		
5300	שהשתפרו		
5301	שהתבצעו		
5302	שהתיאטרון		
5303	שהתמקד		
5304	שהתפרסם		
5305	שהתקיימה		
5306	שהתקיימו		
5307	שהתרבות		
5308	שואבות		
5309	שואלים		
5310	שואף		
5311	שואפות		
5312	שוהמי		
5313	שוודיה		
5314	שווה		
5315	שוויון		
5316	שוויץ		
5317	שוורץ		
5318	שוורץמחקר		
5319	שוות		
