Word,Page_Number
ומערכתיים,21
המשותף,21
לרבים,21
מן,21
הממצאים,21
המוצגים,21
בחלק,21
זה,21
הוא,21
ההכרה,21
שאבני,21
היסוד,21
של,21
חוסן,21
של,21
מתבגרים,21
ושל,21
עובדי,21
הוראה,21
הן,21
שמירת,21
תחושה,21
של,21
שליטה,21
יצירת,21
תחושה,21
של,21
משמעות,21
או,21
שמירה,21
עליה,21
השגת,21
אוטונומיה,21
ותחושה,21
של,21
מסוגלות,21
לתרום,21
לאחרים,21
המלווה,21
במוכנות,21
לעשות,21
זאת,21
לכן,21
השתתפות,21
פעילה,21
בפעילויות,21
יומיומיות,21
ושמירה,21
על,21
שגרות,21
ועל,21
מערכות,21
תמיכה,21
חברתיות,21
הדדיות,21
משמשות,21
כמנגנוני,21
הגנה,21
ומסייעות,21
לשמירה,21
על,21
תחושת,21
זהות,21
ועל,21
ערך,21
עצמי,21
בחלק,21
זה,21
נפרשות,21
גם,21
עדויות,21
רבות,21
לכך,21
שחוסן,21
הוא,21
גם,21
תוצר,21
של,21
תנאים,21
מסגרות,21
ותמיכות,21
שניתן,21
לאפשר,21
או,21
ליצור,21
למשל,21
נמצא,21
ששיח,21
עם,21
הורים,21
ומורים,21
תורם,21
להפחתת,21
תחושות,21
של,21
בדידות,21
וחוסר,21
ודאות,21
אצל,21
בני,21
נוער,21
המחקרים,21
גם,21
מצביעים,21
על,21
התרומה,21
הקריטית,21
של,21
מערכת,21
החינוך,21
ושל,21
הקהילה,21
בהנגשת,21
המשאבים,21
הללו,21
לחיזוק,21
של,21
תחושת,21
המסוגלות,21
של,21
מורים,21
לעידוד,21
השתתפות,21
פעילה,21
של,21
תלמידים,21
ולבניית,21
שיח,21
רגשי,21
פתוח,21
ומודע,21
מתוך,21
כך,21
עולה,21
הצורך,21
בפיתוח,21
של,21
מדיניות,21
חינוכית,21
חברתית,21
המקדמת,21
חוסן,21
מחשבותיהם,21
וקולם,21
של,21
בני,21
נוער,21
משפחותיהם,21
ואנשי,21
קהילה,21
החיים,21
בדרום,21
פגיעות,21
חוסן,21
וצמיחה,21
מאת,21
מירי,21
שרף,21
הוא,21
המחקר,21
הראשון,21
שמוצג,21
בחלק,21
זה,21
במחקר,21
איכותני,21
זה,21
תיארה,21
במלחמת,21
חרבות,21
ברזל,21
שרף,21
בפירוט,21
את,21
ההתמודדות,21
הרגשית,21
של,21
בני,21
נוער,21
מיישובי,21
עוטף,21
עזה,21
עם,21
השלכותיה,21
של,21
מלחמת,21
חרבות,21
ברזל,21
וכן,21
הציגה,21
משאבי,21
חוסן,21
מרכזיים,21
שאפשרו,21
תפקוד,21
נפשי,21
חברתי,21
ולימודי,21
סביר,21
בתנאי,21
קיצון,21
בדומה,21
לתיאור,21
שהוצג,21
בחלק,21
הקודם,21
ממחקרה,21
של,21
שרף,21
עולה,21
שהתלמידים,21
חוו,21
תחושות,21
שליליות,21
עזות,21
של,21
פחד,21
עצב,21
בלבול,21
וחוסר,21
ודאות,21
עם,21
זאת,21
אחדים,21
מבני,21
הנוער,21
שרואיינו,21
במחקר,21
גילו,21
יכולת,21
הסתגלות,21
מרשימה,21
וצמיחה,21
אישית,21
הם,21
תיארו,21
בשלות,21
רגשית,21
גילוי,21
כישרונות,21
חבויים,21
רגישות,21
גבוהה,21
יותר,21
לצורכי,21
סביבתם,21
שיפור,21
בדימוי,21
העצמי,21
אומץ,21
לב,21
משמעת,21
עצמית,21
יכולת,21
לגייס,21
משאבים,21
פנימיים,21
ואוטונומיה,21
מתרחבת,21
בין,21
הכלים,21
שתמכו,21
בחוסן,21
הוזכרו,21
יצירת,21
שגרות,21
השתתפות,21
בפעילויות,21
הפגה,21
יצירתיות,21
ובפעילויות,21
התנדבות,21
עיסוק,21
בעשייה,21
יומיומית,21
ותקשורת,21
חיובית,21
עם,21
ההורים,21
כל,21
אלו,21
סייעו,21
לבני,21
הנוער,21
להתמודד,21
עם,21
תחושת,21
אובדן,21
השליטה,21
ולבנות,21
משמעות,21
בתוך,21
הכאוס,21
שאליו,21
נקלעו,21
כמו,21
כן,21
תחושת,21
אוטונומיה,21
מסוגלות,21
עצמית,21
ומעורבות,21
בקהילה,21
תוארו,21
כגורמים,21
תומכים,21
ביכולת,21
ליפול,21
ולקום,21
ביטוי,21
שחזר,21
בדברי,21
המרואיינים,21
המחקר,21
גם,21
מדגיש,21
את,21
חשיבותם,21
של,21
משאבי,21
הסביבה,21
עבור,21
המתבגרים,21
תמיכה,21
ממשפחה,21
חברים,21
צוותי,21
חינוך,21
ומהקהילה,21
מורים,21
מכילים,21
כיתות,21
קטנות,21
והתאמות,21
לימודיות,21
כל,21
אלה,21
תרמו,21
לתחושת,21
מסוגלות,21
אקדמית,21
גם,21
קשרים,21
חברתיים,21
חזקים,21
ותחושת,21
שייכות,21
למסגרת,21
תומכת,21
היו,21
גורמים,21
מחזקים,21
לצד,21
זאת,21
הודגש,21
הצורך,21
בתמיכה,21
עקבית,21
ומתמשכת,21
ובכלל,21
זה,21
טיפול,21
לא,21
רק,21
בימי,21
השיא,21
של,21
המשבר,21
אלא,21
גם,21
לאחר,21
מכן,21
בני,21
הנוער,21
עצמם,21
הציגו,21
תובנות,21
לגבי,21
החשיבות,21
של,21
הכלה,21
ושל,21
עשייה,21
למען,21
אחרים,21
חוסן,21
תמיכות,21
והשתתפות,21
בפעילויות,21
יומיום,21
של,21
תלמידי,21
תיכון,21
בתקופת,21
חרבות,21
המחקר,21
השני,21
בחלק,21
זה,21
ענת,21
גולוס,21
מירי,21
טל,21
סבן,21
ונעמי,21
וינטראוב,21
מרחיב,21
את,21
התובנות,21
על,21
חוסן,21
של,21
תלמידים,21
גם,21
מאתברזל,21
לתלמידים,21
שלא,21
פונו,21
מבתיהם,21
במחקר,21
נמצא,21
כפי,21
שכבר,21
עלה,21
במאמרי,21
החלק,21
הראשון,21
של,21
האסופה,21
שמידת,21
הפגיעה,21
האישית,21
או,21
המשפחתית,21
שנחווית,21
על,21
ידי,21
מתבגרים,21
נמצאת,21
במתאם,21
עם,21
החוסן,21
שלהם,21
החוקרות,21
מצאו,21
מתאם,21
בין,21
השתתפות,21
רבה,21
בפעילויות,21
של,21
בית,21
הספר,21
ותמיכה,21
חברתית,21
מצד,21
חברים,21
לבין,21
תחושת,21
חוסן,21
גבוהה,21
המשתנה,21
המרכזי,21
שניבא,21
חוסן,21
היה,21
החשיבות,21
הסובייקטיבית,21
שהתלמידים,21
ייחסו,21
להשתתפות,22
בפעילויות,22
בבית,22
הספר,22
לדברי,22
המחברות,22
ממצאים,22
אלה,22
מאששים,22
את,22
הטענה,22
שחוסן,22
בקרב,22
בני,22
נוער,22
נשען,22
על,22
משאבים,22
פנימיים,22
וחיצוניים,22
כאחד,22
הסובבים,22
סביב,22
מוסד,22
הלימודים,22
לכן,22
הן,22
מציעות,22
לעודד,22
קשרים,22
חברתיים,22
ולאפשר,22
מרחבים,22
להשתתפות,22
פעילה,22
בבית,22
הספר,22
גם,22
בזמן,22
משבר,22
וגם,22
בסיומו,22
שלושת,22
המחקרים,22
שלהלן,22
דנים,22
במשאבי,22
החוסן,22
שבני,22
נוער,22
מוצאים,22
ברשתות,22
החברתיות,22
הראשון,22
שבהם,22
הקשר,22
בין,22
שימושים,22
שונים,22
במדיה,22
חברתית,22
ותחושת,22
מיטביות,22
בקרב,22
בני,22
נוער,22
בישראל,22
בתקופת,22
הוא,22
מאת,22
יעל,22
מלין,22
קריסטה,22
אסטרחן,22
ויעלי,22
גרדין,22
מחקר,22
זה,22
מצביע,22
על,22
קשר,22
בין,22
שימוש,22
במדיה,22
המלחמה,22
חברתית,22
לצורך,22
אינטראקציה,22
חברתית,22
לבין,22
תחושת,22
שלומות,22
גבוהה,22
יותר,22
כמו,22
כן,22
הוא,22
מוצא,22
קשר,22
בין,22
שימוש,22
במדיה,22
חברתית,22
שמעורבת,22
בה,22
רפלקציה,22
לבין,22
רמות,22
גבוהות,22
יותר,22
של,22
שלומות,22
המחקר,22
השני,22
הרשתות,22
החברתיות,22
כזירה,22
לפיתוח,22
חוסן,22
בעת,22
מלחמה,22
פרספקטיבות,22
של,22
בני,22
נוער,22
והורים,22
מחקר,22
קצר,22
טווח,22
מאת,22
אלה,22
דניאל,22
נעמה,22
אפל,22
דורון,22
תמר,22
פרידלנדר,22
בנושאים,22
הקשורים,22
לתקופת,22
מלחמת,22
חרבות,22
ברזל,22
נעם,22
גררה,22
היילפרין,22
ואלינה,22
שיטרית,22
בחן,22
כיצד,22
בני,22
נוער,22
והוריהם,22
התמודדו,22
עם,22
חשיפה,22
לתכנים,22
קשים,22
חוסן,22
בימים,22
של,22
מלחמה,22
מתבגרים,22
ברשתות,22
החברתיות,22
במהלך,22
המלחמה,22
המחקר,22
השלישי,22
בנושא,22
ערכים,22
והתנהגות,22
ברשת,22
מחקר,22
אורך,22
להבנה,22
של,22
פרספקטיבה,22
חדשה,22
על,22
מושג,22
החוסן,22
של,22
בני,22
נוער,22
בישראל,22
מאת,22
שרון,22
קייזר,22
הלר,22
אריאל,22
כנפו,22
נעם,22
דנה,22
קצוטי,22
מירי,22
גולדרט,22
וירון,22
סלע,22
בזמן,22
מלחמת,22
חרבות,22
ברזל,22
בחן,22
דפוסים,22
של,22
שימוש,22
ברשתות,22
החברתיות,22
על,22
ידי,22
בני,22
נוער,22
בזמן,22
המלחמה,22
הקשר,22
בין,22
שימושים,22
שונים,22
במדיה,22
חברתית,22
ותחושת,22
מיטביות,22
בקרב,22
בני,22
נוער,22
בישראל,22
בתקופת,22
המלחמה,22
מציג,22
את,22
תמונת,22
המצב,22
של,22
שימושים,22
של,22
בני,22
נוער,22
במדיה,22
החברתית,22
מפרוץ,22
המלחמה,22
ובמשך,22
חמישה,22
חודשים,22
המחקר,22
בחן,22
את,22
הקשרים,22
בין,22
דפוסי,22
שימוש,22
של,22
בני,22
נוער,22
בארץ,22
במדיה,22
החברתית,22
לבין,22
תחושת,22
השלומות,22
או,22
המצוקה,22
שלהם,22
החוקרות,22
מצאו,22
מתאם,22
בין,22
שימוש,22
רב,22
במדיה,22
החברתית,22
בפרט,22
לצריכת,22
חדשות,22
או,22
למעורבות,22
בוויכוחים,22
פוליטיים,22
ברשת,22
לבין,22
רמות,22
גבוהות,22
יותר,22
של,22
מצוקה,22
נפשית,22
ממצא,22
זה,22
עולה,22
בקנה,22
אחד,22
עם,22
הטענה,22
שכבר,22
הוזכרה,22
במאמרים,22
של,22
הראל,22
פיש,22
ווולש,22
שבני,22
נוער,22
חוו,22
מצוקה,22
רגשית,22
בעקבות,22
המלחמה,22
בין,22
היתר,22
בהשפעת,22
חשיפה,22
לרשתות,22
החברתיות,22
במקביל,22
לשורת,22
המחקרים,22
שכבר,22
הוזכרו,22
גם,22
במחקר,22
זה,22
כללה,22
המצוקה,22
הנפשית,22
ביטויים,22
כגון,22
חרדה,22
דיכאון,22
מתח,22
וחוסר,22
ויסות,22
של,22
תגובות,22
רגשיות,22
למרות,22
כל,22
הנאמר,22
נמצא,22
ששימוש,22
במדיה,22
החברתית,22
לצרכים,22
חברתיים,22
כגון,22
שמירה,22
על,22
קשרים,22
חברתיים,22
קבלת,22
תמיכה,22
רגשית,22
או,22
מתן,22
תמיכה,22
כזו,22
או,22
לצורך,22
למידה,22
תרם,22
לשלומות,22
רבה,22
יותר,22
נמצא,22
גם,22
שמתבגרים,22
שיש,22
להם,22
יכולת,22
לבצע,22
רפלקציה,22
לרגשותיהם,22
שלהם,22
ולנהל,22
אותם,22
דיווחו,22
על,22
רמות,22
שלומות,22
גבוהות,22
יותר,22
גם,22
כשהשתמשו,22
ברשתות,22
החברתיות,22
בתדירות,22
גבוהה,22
לדעת,22
המחברות,22
הממצאים,22
מדגישים,22
את,22
חשיבותם,22
של,22
כלים,22
חינוכיים,22
להקניית,22
מיומנויות,22
של,22
ויסות,22
רגשי,22
בייחוד,22
בזמנים,22
שבהם,22
רשתות,22
חברתיות,22
הופכות,22
גם,22
למקור,22
מידע,22
וגם,22
לזירת,22
התמודדות,22
רגשית,22
המאמר,22
השני,22
מבין,22
שלושת,22
המחקרים,22
מצא,22
שכמחצית,22
מבני,22
הנוער,22
נחשפו,22
במהלך,22
המלחמה,22
לתוכן,22
אלים,22
למידע,22
כוזב,22
ולתקשורת,22
פוגענית,22
ברשתות,22
כל,22
אלו,22
פגעו,22
בשלומות,22
שלהם,22
עם,22
זאת,22
הוא,22
גם,22
מצא,22
שבני,22
הנוער,22
השתמשו,22
באסטרטגיות,22
של,22
שימוש,22
במדיה,22
חברתית,22
שהגבירו,22
את,22
חוסנם,22
ובהן,22
חיפוש,22
מידע,22
תמיכה,22
חברתית,22
מסגור,22
מחדש,22
של,22
המצב,22
והסחת,22
דעת,22
המחקר,22
האחרון,22
מבין,22
השלושה,22
של,22
קייזר,22
הלר,22
ועמיתיה,22
העלה,22
ממצאים,22
דומים,22
ולפיהם,22
השימוש,22
של,22
נמצא,22
במתאם,22
ומאי,22
בני,22
נוער,22
ברשתות,22
החברתיות,22
בזמן,22
המלחמה,22
בשתי,22
נקודות,22
זמן,22
נובמבר,22
עם,22
ירידה,22
בשלומות,22
עוד,22
נמצא,22
שמתבגרים,22
שרגילים,22
ביומיום,22
להתמודד,22
עם,22
קשיים,22
שהם,22
חווים,22
באופנים,22
חברתיים,22
קוגניטיביים,22
או,22
גופניים,22
גלשו,22
פחות,22
ולכן,22
השלומות,22
שלהם,22
נפגעה,22
פחות,22
זאת,22
בעוד,22
מתבגרים,22
שסגנון,22
ההתמודדות,22
שלהם,22
היה,22
רגשי,22
נטו,22
לבלות,22
זמן,22
רב,22
יותר,22
ברשתות,22
החברתיות,22
פעילות,22
שנמצאה,22
במתאם,22
עם,22
שלומות,22
נמוכה,22
יותר,22
מצד,22
שני,22
נמצא,22
מתאם,22
גם,22
בין,22
ניסיון,22
להימנעות,22
גורפת,22
מתכנים,22
במדיה,22
החברתית,22
הקשורים,22
למלחמה,22
לבין,22
שלומות,22
נמוכה,22
יותר,22
שני,23
המחקרים,23
האחרונים,23
מדגישים,23
גם,23
את,23
תפקיד,23
ההורים,23
כמקדמי,23
חוסן,23
על,23
ידי,23
תיווך,23
אקטיבי,23
של,23
התכנים,23
הנגישים,23
ברשתות,23
כלומר,23
נדרש,23
שיח,23
יזום,23
על,23
תכנים,23
פוגעניים,23
נוכחות,23
הורית,23
בזמן,23
שימוש,23
ברשתות,23
החברתיות,23
כמו,23
למשל,23
ניטור,23
או,23
מענה,23
על,23
שאלות,23
והצבת,23
גבולות,23
ברורים,23
על,23
סוגי,23
תכנים,23
כמו,23
כן,23
שיח,23
שיוזמים,23
הורים,23
לגבי,23
רשתות,23
נמצא,23
במתאם,23
עם,23
חשיפה,23
רבה,23
יותר,23
לתכנים,23
קשים,23
מצד,23
אחד,23
ועם,23
שימוש,23
רב,23
יותר,23
באסטרטגיות,23
התמודדות,23
של,23
בני,23
הנוער,23
מצד,23
שני,23
נראה,23
אפוא,23
שתיווך,23
ההורים,23
גם,23
תומך,23
בהתמודדות,23
עם,23
היבטים,23
שליליים,23
של,23
גלישה,23
ברשתות,23
וגם,23
עשוי,23
לחזק,23
את,23
השימוש,23
בהיבטים,23
החיוביים,23
שלהן,23
אתגרים,23
בהוראת,23
מקצועות,23
מדעיים,23
בתקופת,23
מלחמת,23
חרבות,23
ברזל,23
קידום,23
מיומנויות,23
למידה,23
חברתית,23
מאת,23
זהבית,23
כהן,23
וענבל,23
קולושי,23
מינסקר,23
ביקש,23
רגשית,23
בתכנון,23
פרויקט,23
חקר,23
הנדסי,23
מבוסס,23
טכנולוגיה,23
לבחון,23
קידום,23
מיומנויות,23
למידה,23
חברתית,23
רגשית,23
במסגרת,23
פרויקט,23
חקר,23
הנדסי,23
המבוסס,23
על,23
טכנולוגיה,23
במהלך,23
מלחמת,23
חרבות,23
ברזל,23
המחקר,23
נערך,23
בקרב,23
תלמידי,23
כיתות,23
ח,23
בכיתות,23
מצוינות,23
נמצאה,23
עלייה,23
במודעות,23
למיומנויות,23
אישיות,23
ובין,23
אישיות,23
ובשימוש,23
בהן,23
בעקבות,23
ההשתתפות,23
בתוכנית,23
כמו,23
כן,23
נמצאה,23
עלייה,23
רבה,23
יותר,23
בממוצע,23
בשימוש,23
במיומנויות,23
אלה,23
אצל,23
תלמידות,23
כיוון,23
שהמיומנויות,23
הללו,23
מתואמות,23
עם,23
חוסן,23
אישי,23
וחברתי,23
וכיוון,23
ששני,23
סוגי,23
החוסן,23
נמצאו,23
במתאם,23
עם,23
תפקוד,23
טוב,23
יותר,23
בזמן,23
משבר,23
החוקרות,23
מסיקות,23
שהשתתפות,23
בפרויקט,23
חקר,23
הנדסי,23
הועילה,23
לתלמידים,23
במיוחד,23
לתלמידות,23
בהיבטים,23
שרלוונטיים,23
לתקופת,23
המלחמה,23
ארבעת,23
המאמרים,23
שמשלימים,23
חלק,23
זה,23
של,23
האסופה,23
מוקדשים,23
למשאבי,23
החוסן,23
של,23
צוותי,23
חינוך,23
יעל,23
מלין,23
מורים,23
בישראל,23
בצל,23
מלחמת,23
חרבות,23
ברזל,23
היבטים,23
תום,23
גומפל,23
ומור,23
נחום,23
תרמו,23
לאסופה,23
מאמר,23
שכותרתו,23
במאמר,23
זה,23
הם,23
בחנו,23
את,23
מצבם,23
הרגשי,23
והמקצועי,23
של,23
צוותי,23
הוראה,23
לאורך,23
שישה,23
פסיכולוגיים,23
ומקצועיים,23
חודשים,23
מתחילת,23
הלחימה,23
והתמקדו,23
בגורמים,23
שסייעו,23
לשמור,23
על,23
רווחה,23
נפשית,23
למרות,23
המלחמה,23
נראה,23
שמדובר,23
בגורמים,23
אישיותיים,23
מורות,23
ומורים,23
שדיווחו,23
בתחילת,23
המלחמה,23
על,23
חוסן,23
נפשי,23
ועל,23
תחושת,23
מסוגלות,23
עצמית,23
גבוהה,23
בהקשר,23
המקצועי,23
שמרו,23
באופן,23
יחסי,23
על,23
יציבות,23
רגשית,23
לאורך,23
תקופת,23
המחקר,23
וסבלו,23
פחות,23
ממצוקה,23
פסיכולוגית,23
משחיקה,23
ומתשישות,23
המחברים,23
הראו,23
כי,23
המצב,23
הנפשי,23
של,23
צוותי,23
ההוראה,23
היה,23
מושפע,23
ממשאבי,23
חוסן,23
סביבתיים,23
ובראשם,23
התמיכה,23
שהם,23
חשו,23
שקיבלו,23
מבית,23
הספר,23
פער,23
גדול,23
בין,23
התמיכה,23
שנדרשה,23
למורות,23
ולמורים,23
לבין,23
זו,23
שקיבלו,23
בפועל,23
במיוחד,23
בכל,23
האמור,23
להכלה,23
רגשית,23
ולהתחשבות,23
בקשיים,23
לוגיסטיים,23
היה,23
במתאם,23
עם,23
מצוקה,23
מתמשכת,23
שלהם,23
לעומת,23
זאת,23
פער,23
קטן,23
המעיד,23
על,23
קבלת,23
מענה,23
מהנהלת,23
בית,23
הספר,23
היה,23
במתאם,23
עם,23
מצב,23
נפשי,23
טוב,23
יותר,23
לאורך,23
זמן,23
לפיכך,23
המחקר,23
ממליץ,23
על,23
בניית,23
תשתיות,23
חוסן,23
במערכת,23
החינוך,23
סדנאות,23
לפיתוח,23
מסוגלות,23
וחוסן,23
אישי,23
מנגנוני,23
תמיכה,23
רגשית,23
מתמשכת,23
וצעדים,23
מצד,23
הנהלת,23
בית,23
הספר,23
לחיזוק,23
של,23
תחושת,23
השייכות,23
ולחיזוק,23
ההכרה,23
מצד,23
ההנהלה,23
בבתי,23
הספר,23
מאת,23
טל,23
בן,23
ארי,23
אורלי,23
הוראה,23
בזמן,23
מלחמה,23
שחיקה,23
אתגרים,23
מקצועיים,23
ותמיכהגם,23
המחקר,23
הבא,23
ליפקה,23
ומירי,23
שריד,23
מתמקד,23
במשאבי,23
החוסן,23
של,23
מורות,23
ומורים,23
ממצאיו,23
מצביעים,23
על,23
התמודדות,23
של,23
מורות,23
ומורים,23
עם,23
עומסים,23
רגשיים,23
חברתיים,23
ותפקודיים,23
ניכרים,23
האופייניים,23
למצב,23
של,23
מלחמה,23
תחושות,23
חרדה,23
אי,23
ודאות,23
חוסר,23
אונים,23
ותשישות,23
וכל,23
זאת,23
לצד,23
הצורך,23
להתמודד,23
עם,23
תלמידים,23
שחוו,23
בעצמם,23
מצבי,23
דחק,23
נמצא,23
שאוכלוסייה,23
של,23
מורות,23
ומורים,23
צעירים,23
הייתה,23
פגיעה,23
יותר,23
בשל,23
חוסר,23
ניסיון,23
עומס,23
תפקידי,23
וחוסר,23
ודאות,23
מקצועית,23
כמו,23
כן,23
נמצא,23
קשר,23
ישיר,23
בין,23
רמת,23
החרדה,23
לבין,23
רמת,23
השחיקה,23
וחרדה,23
זו,23
נמצאה,23
קשורה,23
בין,23
היתר,23
למצבי,23
סיכון,23
של,23
בני,23
משפחה,23
שגויסו,23
למלחמה,23
מנגד,23
הדגיש,23
המחקר,23
כיצד,23
תמיכת,23
עמיתים,23
ותמיכה,23
מצד,23
צוותי,23
ניהול,23
מסייעות,23
לחיזוק,23
החוסן,23
של,23
מורות,23
ומורים,23
תמיכה,23
כזו,23
התבטאה,23
בהכלה,23
רגשית,23
ובהתחשבות,23
בעידוד,23
ובשיתוף,23
בידע,23
כמו,23
במחקר,23
של,23
מלין,23
מהמורות,23
והמורים,23
ועמיתיה,23
רמות,23
תמיכה,23
ממסדית,23
גבוהות,23
היו,23
במתאם,23
עם,23
שחיקה,23
נמוכה,23
כ,23
שהשתתפו,23
במחקר,23
הדגישו,23
את,23
הצורך,23
בתמיכה,23
מהנהלת,23
בית,23
הספר,23
המלצת,23
החוקרות,23
משלימה,23
את,23
אלו,23
של,23
מלין,23
ועמיתיה,23
בהצביעה,23
על,23
החשיבות,23
של,23
יצירת,23
מערכי,23
תמיכה,23
דיפרנציאליים,23
בתוך,23
בית,23
הספר,23
וכן,23
של,23
יצירת,24
מערכי,24
הכשרה,24
לצוותי,24
ניהול,24
זאת,24
במטרה,24
שיוכלו,24
לתת,24
תמיכה,24
רגשית,24
וליצור,24
בבית,24
הספר,24
קבוצות,24
תמיכה,24
המבוססות,24
על,24
עמיתים,24
מלחמת,24
חרבות,24
ברזל,24
רווחה,24
רגשית,24
ומשאבי,24
התמודדות,24
של,24
יועצות,24
חינוכיות,24
מהחברה,24
היהודית,24
המאמר,24
משה,24
טטר,24
יוליה,24
ליפשיץ,24
ברזילר,24
סימה,24
עמרם,24
וקנין,24
אינה,24
בן,24
אורי,24
מאת,24
במצב,24
של,24
חירום,24
מתמשך,24
וטליה,24
לביא,24
ישורון,24
ביקש,24
לבחון,24
כפי,24
שניתן,24
ללמוד,24
משמו,24
את,24
אוכלוסיית,24
היועצות,24
שמצופה,24
מהן,24
לתמוך,24
רגשית,24
בקהילת,24
בית,24
הספר,24
בשעת,24
חירום,24
בתוך,24
כך,24
נבדק,24
כיצד,24
התמודדו,24
היועצות,24
עצמן,24
עם,24
הקשיים,24
שחוו,24
בתחילת,24
המלחמה,24
ובאילו,24
משאבי,24
חוסן,24
הן,24
יכולות,24
היו,24
להשתמש,24
החוקרים,24
מצאו,24
כי,24
היועצות,24
חוו,24
קשיים,24
רגשיים,24
כגון,24
תחושת,24
חוסר,24
ודאות,24
עצב,24
וחרדה,24
וקשיים,24
תפקודיים,24
כגון,24
תשישות,24
קשיי,24
ריכוז,24
ושחיקה,24
היועצות,24
דיווחו,24
שהדרישה,24
מהן,24
לתמוך,24
בתלמידים,24
בצוותי,24
הוראה,24
ואף,24
במשפחות,24
הוסיפה,24
לקשיים,24
שהן,24
בעצמן,24
חוו,24
ממילא,24
עם,24
זאת,24
רבות,24
מהמשתתפות,24
ביטאו,24
תחושת,24
שליחות,24
ומחויבות,24
למערכת,24
והמשיכו,24
לפעול,24
בנמרצות,24
גם,24
לאחר,24
חשיפה,24
ישירה,24
או,24
עקיפה,24
לטראומה,24
החוקרים,24
זיהו,24
כמה,24
קבוצות,24
של,24
יועצות,24
על,24
בסיס,24
ארבעת,24
מרכיבי,24
ההון,24
הפסיכולוגי,24
חוסן,24
תקווה,24
אופטימיות,24
ומסוגלות,24
עצמית,24
שהיו,24
זמינים,24
להן,24
קבוצת,24
היועצות,24
שהתאפיינה,24
במשאבי,24
הון,24
פסיכולוגי,24
גבוהים,24
דיווחה,24
על,24
רמות,24
נמוכות,24
יחסית,24
של,24
שחיקה,24
היועצות,24
דיווחו,24
על,24
מגוון,24
אסטרטגיות,24
להתמודדות,24
כגון,24
חיפוש,24
יזום,24
של,24
תמיכה,24
מהמשפחה,24
ומהקהילה,24
המקצועית,24
פעילות,24
הפגה,24
ובחירה,24
בעמדות,24
חיוביות,24
כמו,24
הכרת,24
הטוב,24
ואופטימיות,24
לדברי,24
החוקרים,24
הממצאים,24
מצביעים,24
על,24
כך,24
שחשוב,24
להתבסס,24
על,24
גורמים,24
אישיותיים,24
אלו,24
ולהוסיף,24
עליהם,24
גם,24
תמיכה,24
ארגונית,24
כגון,24
הכשרות,24
והקצאת,24
משאבים,24
לטיפול,24
ביועצות,24
עצמן,24
זאת,24
לצורך,24
שימור,24
השלומות,24
המאפשרת,24
מניעת,24
שחיקה,24
והמשך,24
עבודה,24
מקצועית,24
גם,24
בתנאי,24
קיצון,24
מאת,24
ענבר,24
הון,24
פסיכולוגי,24
התנהגות,24
ורווחה,24
נפשית,24
של,24
גננות,24
בעת,24
מלחמה,24
המאמר,24
האחרון,24
בחלק,24
זה,24
לוסיה,24
טרינצ,24
ר,24
ודורית,24
ארם,24
מוקדש,24
למשאבי,24
החוסן,24
של,24
גננות,24
החוקרות,24
בחנו,24
את,24
משאבי,24
החוסן,24
של,24
גננות,24
על,24
רקע,24
משתנים,24
דמוגרפיים,24
ואחרים,24
שלהן,24
הן,24
מצאו,24
ששלושה,24
משאבי,24
חוסן,24
מרכזיים,24
היו,24
אישיותיים,24
והתנהגותיים,24
אופטימיות,24
תחושת,24
מסוגלות,24
והתנהגויות,24
מיטיבות,24
כלפי,24
ילדים,24
שותפות,24
בין,24
מטפלים,24
עיקריים,24
מנהיגות,24
הבעת,24
חיבה,24
עידוד,24
עצמאות,24
והקפדה,24
על,24
כללים,24
החוקרות,24
בנו,24
מודל,24
שמראה,24
כיצד,24
האופטימיות,24
תורמת,24
לתחושת,24
המסוגלות,24
המקצועית,24
וכיצד,24
זו,24
מתווספת,24
להתנהגויות,24
המיטיבות,24
משתנים,24
אלו,24
נמצאו,24
במתאם,24
עם,24
רמות,24
גבוהות,24
יותר,24
של,24
תקווה,24
ושל,24
שלומות,24
ועם,24
רמות,24
נמוכות,24
יותר,24
של,24
מתח,24
בפרט,24
תחושת,24
המסוגלות,24
העצמית,24
המקצועית,24
סומנה,24
על,24
ידן,24
כגורם,24
חיוני,24
במיוחד,24
במשאבי,24
החוסן,24
נפשי,24
של,24
גננות,24
אלו,24
שחוו,24
ביטחון,24
ביכולתן,24
המקצועית,24
דיווחו,24
על,24
שלומות,24
רבה,24
יותר,24
ועל,24
התנהגות,24
חיובית,24
יותר,24
כלפי,24
ילדי,24
הגן,24
במקביל,24
למשאבים,24
האישיותיים,24
נמצא,24
שהתנהגויות,24
מקצועיות,24
מיטביות,24
ובייחוד,24
מנהיגות,24
והבעת,24
חיבה,24
שהן,24
התנהגויות,24
נרכשות,24
נמצאות,24
במתאם,24
עם,24
שלומות,24
גבוהה,24
יחסית,24
של,24
הגננות,24
כלומר,24
משאבי,24
החוסן,24
קשורים,24
גם,24
להתנהלות,24
מקצועית,24
נרכשת,24
על,24
כן,24
לוסיה,24
טרינצ,24
ר,24
וארם,24
ממליצות,24
על,24
שילוב,24
של,24
פיתוח,24
מקצועי,24
להתנהגויות,24
מיטיבות,24
גם,24
בתור,24
אסטרטגיה,24
לחיזוק,24
החוסן,24
של,24
גננות,24
בעת,24
חירום,24
לפי,24
